# Scene precison and perplexity along time
0.35,34.55
0.34,32.24
0.34,33.40
0.33,34.10
0.33,34.69
0.35,30.83
0.36,25.91
0.37,20.38
0.39,19.66
0.41,19.52
0.44,19.01
0.45,18.27
0.49,18.45
0.55,19.15
0.59,19.79
0.59,20.23
0.61,20.90
0.61,21.81
0.53,23.04
0.53,23.63
0.53,24.22
0.58,23.71
0.52,22.48
0.51,21.50
0.49,21.04
0.49,20.92
0.49,20.78
0.49,20.47
0.50,20.12
0.50,20.07
0.51,20.01
0.57,19.84
0.59,19.19
0.46,16.23
0.44,15.95
0.42,15.69
0.45,15.61
0.47,15.07
0.48,14.53
0.48,14.54
0.47,14.61
0.58,15.18
0.69,15.14
0.76,14.12
0.80,13.12
0.79,13.91
0.72,15.86
0.62,18.04
0.57,19.10
0.58,18.69
0.62,18.10
0.58,18.31
0.43,19.60
0.39,20.05
0.35,20.23
0.39,19.86
0.45,19.38
0.53,18.46
0.56,17.84
0.54,17.66
0.48,16.96
0.47,16.10
0.49,14.86
0.49,15.67
0.50,18.18
0.50,18.82
0.51,18.79
0.54,18.77
0.57,18.79
0.59,18.97
0.61,19.35
0.65,20.53
0.57,21.00
0.55,20.76
0.50,20.58
0.49,20.81
0.51,21.09
0.52,21.14
0.53,21.05
0.57,21.48
0.62,23.00
0.66,23.49
0.70,23.97
0.69,24.21
0.67,24.59
0.61,25.37
0.54,26.21
0.47,26.56
0.44,26.66
0.40,26.24
0.36,25.40
0.37,27.03
0.37,28.26
0.38,28.01
0.39,27.82
0.39,27.73
0.41,27.06
0.43,26.39
0.46,25.71
0.51,24.86
0.57,23.54
0.60,22.26
0.64,20.81
0.68,20.60
0.70,20.41
0.70,20.22
0.71,22.26
0.69,24.51
0.68,24.63
0.66,24.85
0.64,24.86
0.63,24.71
0.63,24.74
0.63,24.92
0.64,24.96
0.63,25.22
0.65,23.23
0.64,20.30
0.66,19.95
0.67,19.60
0.68,19.50
0.69,19.13
0.72,18.12
0.74,16.81
0.75,16.79
0.77,16.33
0.78,27.25
0.69,41.68
0.60,52.15
0.56,55.89
0.52,59.90
0.47,64.25
0.49,62.64
0.49,61.95
0.49,62.62
0.48,63.51
0.51,59.19
0.56,50.92
0.61,40.95
0.65,35.28
0.69,28.71
0.71,19.59
0.71,18.84
0.71,18.79
0.70,18.95
0.70,19.20
0.70,19.53
0.71,22.19
0.69,23.80
0.69,24.80
0.67,25.82
0.66,26.79
0.64,27.47
0.63,27.49
0.62,27.57
0.58,27.57
0.56,29.68
0.52,30.56
0.50,36.26
0.50,37.07
0.50,37.07
0.50,37.14
0.49,37.31
0.49,37.36
0.49,37.40
0.48,38.00
0.48,37.31
0.49,33.94
0.51,25.29
0.54,21.98
0.58,20.73
0.63,19.43
0.68,18.85
0.66,20.61
0.63,21.64
0.62,21.75
0.64,21.16
0.66,20.51
0.62,21.69
0.56,23.46
0.51,24.82
0.47,25.71
0.44,26.21
0.49,29.12
0.52,34.00
0.49,37.39
0.45,38.57
0.46,37.30
0.45,37.24
0.45,35.94
0.46,34.58
0.47,33.49
0.48,32.73
0.50,31.09
0.55,28.00
0.62,23.64
0.68,19.70
0.67,19.60
0.63,25.21
0.63,30.26
0.56,34.92
0.50,42.86
0.44,50.85
0.40,57.30
0.38,58.06
0.35,59.25
0.35,59.98
0.34,61.84
0.35,61.30
0.36,60.70
0.37,61.47
0.39,57.44
0.43,48.77
0.46,35.91
0.46,29.74
0.47,23.04
0.44,23.03
0.40,23.90
0.37,24.61
0.35,28.13
0.35,32.55
0.33,33.91
0.34,33.71
0.34,33.21
0.34,33.13
0.34,33.12
0.35,33.05
0.38,32.54
0.42,31.67
0.48,27.94
0.56,22.34
0.67,19.40
0.77,17.20
0.85,14.54
0.88,11.41
0.84,9.34
0.84,9.42
0.82,10.79
0.81,11.31
0.79,11.23
0.72,11.23
0.64,11.30
0.59,11.38
0.57,11.45
0.56,11.48
0.55,11.48
0.53,11.39
0.51,10.75
0.49,10.53
0.48,10.53
0.49,10.49
0.52,10.40
0.55,10.24
0.56,10.56
0.56,10.78
0.56,10.73
0.56,10.66
0.56,10.60
0.56,10.53
0.56,10.45
0.56,10.38
0.56,10.33
0.56,10.31
0.56,9.85
0.56,9.57
0.57,10.65
0.57,12.35
0.58,13.22
0.57,14.34
0.58,14.58
0.59,14.84
0.61,15.12
0.62,15.33
0.62,15.52
0.62,15.66
0.66,14.91
0.78,12.61
0.88,10.91
0.94,8.29
0.95,8.20
0.95,8.13
0.95,7.90
0.93,10.86
0.92,11.10
0.91,10.95
0.90,11.00
0.88,11.20
0.85,11.77
0.80,13.09
0.81,12.97
0.82,12.66
0.84,12.41
0.91,9.39
0.92,9.20
0.91,9.36
0.92,9.37
0.91,9.18
0.90,8.58
0.90,7.17
0.91,7.66
0.92,7.78
0.92,7.64
0.93,7.41
0.94,7.14
0.94,6.90
0.95,6.92
0.96,7.33
0.96,7.26
0.95,8.22
0.93,10.09
0.88,15.19
0.84,16.77
0.84,16.75
0.84,16.69
0.84,16.66
0.84,16.57
0.82,16.43
0.81,22.31
0.71,26.73
0.67,26.57
0.61,26.97
0.59,27.10
0.59,27.23
0.59,27.35
0.58,27.41
0.58,27.44
0.59,27.33
0.62,24.99
0.84,16.85
0.93,7.98
0.92,8.01
0.92,7.88
0.92,7.78
0.92,7.68
0.92,7.60
0.92,7.53
0.92,7.25
0.93,6.80
0.94,5.92
0.94,5.03
0.93,4.89
0.93,4.99
0.94,5.25
0.94,5.54
0.94,5.88
0.95,6.62
0.95,7.16
0.94,7.35
0.94,7.48
0.93,7.74
0.91,8.39
0.90,8.86
0.90,8.80
0.88,9.16
0.86,9.41
0.88,9.05
0.89,8.72
0.90,8.65
0.91,8.51
0.91,8.35
0.93,7.92
0.94,7.48
0.94,7.59
0.95,6.90
0.94,6.19
0.94,6.69
0.94,7.15
0.91,9.69
0.90,10.16
0.89,10.73
0.88,11.25
0.87,11.90
0.88,12.59
0.89,13.25
0.88,13.61
0.87,13.10
0.84,12.90
0.80,13.44
0.68,16.31
0.64,16.83
0.62,17.10
0.60,17.35
0.57,17.92
0.58,18.91
0.56,20.51
0.53,20.54
0.52,20.62
0.50,20.77
0.46,20.74
0.45,21.00
0.44,21.35
0.47,21.08
0.45,21.52
0.44,22.27
0.55,24.41
0.26,25.54
0.19,25.22
0.19,24.39
0.20,24.27
0.19,24.64
0.20,24.88
0.19,25.76
0.47,24.64
0.46,24.32
0.46,24.30
0.47,23.82
0.49,23.02
0.49,22.70
0.50,22.37
0.51,21.77
0.53,21.29
0.52,22.15
0.56,22.36
0.57,22.13
0.57,21.93
0.57,22.12
0.56,22.56
0.55,22.79
0.55,23.05
0.53,23.62
0.50,24.30
0.63,14.19
0.57,14.82
0.52,15.19
0.51,14.86
0.50,15.02
0.50,15.90
0.53,17.79
0.52,19.72
0.43,24.53
0.43,24.64
0.52,18.76
0.52,15.70
0.51,13.85
0.50,13.01
0.49,12.33
0.49,11.93
0.48,11.54
0.47,11.30
0.47,11.33
0.48,11.39
0.51,11.84
0.55,12.54
0.61,13.76
0.65,15.82
0.65,19.03
0.50,23.44
0.50,23.67
0.50,23.46
0.58,21.31
0.71,18.41
0.69,16.28
0.64,14.82
0.63,13.43
0.64,12.41
0.64,11.68
0.64,11.26
0.65,11.03
0.67,10.90
0.62,18.24
0.48,19.90
0.44,20.08
0.43,20.40
0.42,20.60
0.42,20.86
0.42,21.16
0.42,21.31
0.42,21.40
0.41,21.49
0.42,22.02
0.48,23.20
0.50,23.98
0.48,23.66
0.48,23.63
0.48,25.80
0.46,30.79
0.45,33.42
0.45,32.86
0.45,31.90
0.44,31.45
0.44,31.98
0.43,32.84
0.43,33.51
0.43,32.57
0.43,31.55
0.43,30.64
0.43,29.09
0.43,28.32
0.43,28.40
0.43,27.76
0.43,26.72
0.43,26.18
0.43,26.26
0.44,26.73
0.44,27.19
0.45,24.52
0.45,22.44
0.46,22.94
0.47,22.02
0.50,21.93
0.51,23.21
0.42,20.25
0.42,19.09
0.39,17.95
0.36,18.07
0.37,18.28
0.43,17.87
0.61,16.61
0.58,16.87
0.62,15.75
0.76,12.74
0.78,11.19
0.80,10.57
0.80,9.88
0.81,9.59
0.82,9.30
0.82,8.98
0.81,8.72
0.79,8.35
0.78,8.18
0.78,8.21
0.77,8.25
0.77,8.28
0.77,8.28
0.77,8.25
0.77,8.24
0.77,8.28
0.77,8.34
0.78,8.55
0.79,8.73
0.80,8.76
0.82,8.95
0.84,8.98
0.87,9.61
0.88,10.58
0.89,10.92
0.89,10.93
0.88,11.00
0.84,11.08
0.79,11.18
0.77,11.52
0.75,11.59
0.74,11.54
0.76,11.11
0.77,11.16
0.77,10.80
0.77,10.84
0.74,18.95
0.72,20.09
0.66,23.34
0.53,26.41
0.43,29.15
0.40,30.02
0.40,30.21
0.39,30.37
0.38,30.58
0.38,30.84
0.27,35.02
0.26,36.42
0.35,31.57
0.54,23.23
0.90,11.11
0.90,14.05
0.54,28.31
0.52,28.29
0.53,28.06
0.54,27.73
0.56,27.38
0.56,27.13
0.56,26.75
0.53,25.81
0.50,25.37
0.49,24.96
0.52,22.75
0.54,22.07
0.53,22.17
0.53,22.27
0.52,22.38
0.51,22.50
0.51,22.61
0.54,22.27
0.63,21.39
0.94,7.74
0.94,7.33
0.93,6.93
0.93,6.60
0.93,6.49
0.93,6.42
0.93,6.56
0.93,7.04
0.93,7.94
0.90,8.89
0.83,12.27
0.65,16.33
0.58,17.51
0.55,18.21
0.52,18.86
0.51,19.24
0.51,19.06
0.60,25.69
0.55,30.43
0.51,31.26
0.50,31.35
0.48,31.52
0.47,31.64
0.48,31.36
0.50,30.58
0.54,33.42
0.56,38.95
0.57,40.00
0.60,41.90
0.59,43.28
0.60,43.05
0.56,43.69
0.45,44.76
0.45,44.50
0.44,45.68
0.53,40.05
0.86,12.63
0.89,7.33
0.85,10.95
0.74,13.14
0.61,17.77
0.57,18.15
0.59,18.04
0.63,18.06
0.65,18.15
0.64,18.28
0.61,18.98
0.61,19.09
0.71,18.26
0.78,17.04
0.83,12.00
0.83,10.78
0.85,10.95
0.88,10.53
0.86,9.73
0.84,9.36
0.86,9.11
0.87,8.86
0.88,7.60
0.90,7.48
0.90,7.60
0.92,7.65
0.93,8.05
0.92,8.37
0.91,8.77
0.91,8.94
0.91,9.04
0.90,9.12
0.90,9.08
0.90,8.96
0.91,8.57
0.92,8.12
0.93,7.60
0.93,7.10
0.91,6.80
0.90,7.00
0.89,7.19
0.89,7.83
0.88,8.26
0.87,8.68
0.86,8.86
0.87,8.66
0.89,8.36
0.91,7.65
0.92,6.87
0.93,6.10
0.93,5.47
0.94,4.70
0.93,4.15
0.93,3.68
0.92,3.37
0.92,3.18
0.91,3.03
0.92,3.56
0.92,3.64
0.92,3.75
0.92,3.97
0.93,4.19
0.93,4.42
0.93,4.63
0.92,4.79
0.92,4.88
0.92,4.89
0.92,4.43
0.92,4.38
0.92,4.28
0.92,4.07
0.92,3.93
0.92,3.81
0.93,4.56
0.92,6.59
0.86,10.52
0.84,11.36
0.83,11.82
0.82,12.34
0.81,12.90
0.80,13.50
0.78,13.99
0.77,14.39
0.77,14.04
0.85,12.02
0.93,5.88
0.93,5.70
0.92,6.36
0.89,7.16
0.86,7.68
0.83,8.21
0.80,8.55
0.77,8.75
0.77,8.84
0.78,9.22
0.79,9.21
0.81,9.10
0.83,9.00
0.86,8.73
0.89,8.56
0.91,8.12
0.93,7.76
0.94,7.43
0.94,7.34
0.93,6.76
0.94,6.58
0.94,6.52
0.94,6.44
0.94,6.32
0.94,6.12
0.94,6.11
0.94,6.06
0.94,6.01
0.94,5.86
0.93,5.62
0.93,5.38
0.93,5.02
0.92,4.51
0.91,4.00
0.91,3.70
0.91,3.62
0.91,3.55
0.91,3.49
0.92,3.59
0.92,3.74
0.92,3.85
0.92,3.84
0.92,3.79
0.93,3.95
0.93,4.08
0.93,4.23
0.94,4.44
0.94,4.57
0.94,4.49
0.93,4.38
0.93,4.27
0.93,4.26
0.93,4.31
0.93,4.15
0.92,4.05
0.92,3.95
0.92,3.76
0.91,3.65
0.92,3.69
0.92,3.88
0.92,4.04
0.92,4.18
0.92,4.33
0.92,4.50
0.92,4.70
0.91,4.95
0.90,5.31
0.89,5.78
0.89,5.88
0.90,5.85
0.91,5.84
0.92,5.84
0.93,5.78
0.94,5.71
0.94,5.66
0.95,5.55
0.95,5.37
0.94,5.08
0.94,5.05
0.94,5.09
0.94,5.10
0.94,5.01
0.94,4.96
0.94,4.83
0.94,4.73
0.94,4.57
0.94,4.41
0.94,4.35
0.94,4.35
0.94,4.31
0.94,4.31
0.94,4.48
0.94,4.68
0.94,4.84
0.93,4.89
0.94,6.07
0.95,7.05
0.95,7.43
0.94,8.23
0.93,8.35
0.93,8.51
0.93,8.60
0.92,8.66
0.91,8.81
0.90,9.03
0.91,8.09
0.93,7.17
0.92,6.99
0.93,6.67
0.91,9.87
0.91,10.25
0.91,10.27
0.91,10.24
0.92,10.21
0.91,10.15
0.91,10.12
0.91,10.11
0.91,9.92
0.92,9.19
0.94,5.72
0.94,5.32
0.94,5.47
0.94,5.68
0.94,5.90
0.93,6.16
0.93,6.34
0.92,6.55
0.92,6.83
0.92,6.99
0.92,7.09
0.92,6.97
0.93,6.83
0.93,6.72
0.92,6.71
0.91,6.75
0.90,6.80
0.90,6.74
0.90,6.66
0.91,6.57
0.91,6.41
0.91,6.33
0.91,6.28
0.91,6.22
0.92,6.21
0.92,6.27
0.91,6.43
0.90,6.64
0.89,6.81
0.87,6.99
0.86,7.21
0.85,7.37
0.85,7.46
0.84,7.47
0.84,7.45
0.84,7.42
0.84,7.41
0.84,7.46
0.84,7.51
0.85,7.58
0.84,7.57
0.84,7.55
0.83,7.53
0.83,7.53
0.83,7.51
0.83,7.50
0.84,7.52
0.83,7.45
0.83,7.46
0.83,7.47
0.84,7.60
0.84,7.74
0.84,7.89
0.84,8.01
0.83,8.09
0.82,8.16
0.80,8.18
0.79,8.23
0.78,8.23
0.78,8.21
0.79,8.18
0.79,8.15
0.79,8.11
0.79,8.09
0.79,8.10
0.79,8.10
0.79,8.10
0.79,8.06
0.79,8.01
0.81,8.03
0.82,8.04
0.84,8.05
0.85,8.06
