Index,TimeStart,TimeEnd,BoIWs
scene_30,11.88,12.616,1,0,0,0,0,0,4,2,0,4,0,0,0,0,11,1,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,15,0,0,3,0,0,3
scene_31,12.616,12.641,1,0,0,0,0,0,4,1,0,4,0,0,0,0,11,1,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,15,0,0,3,0,0,3
scene_32,12.641,13.15,1,0,0,0,0,0,4,1,0,4,0,0,0,0,12,1,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,18,0,0,3,0,0,3
scene_33,13.15,13.286,1,0,0,0,0,0,4,1,0,4,0,0,0,0,12,1,0,7,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,18,0,0,5,0,0,3
scene_34,13.286,13.81,0,0,0,0,0,0,4,1,0,4,0,0,0,0,12,1,0,7,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,18,0,0,5,0,0,3
scene_35,13.81,14.39,1,0,0,0,0,0,4,1,0,4,0,0,0,0,12,1,0,7,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,18,0,0,5,0,0,3
scene_36,14.39,14.4,1,0,0,0,0,0,4,1,0,4,0,0,0,0,12,2,0,7,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,18,0,0,5,0,0,3
scene_37,14.4,14.85,1,0,0,0,0,0,4,1,0,4,0,0,0,0,12,2,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,15,0,0,3,0,0,2
scene_38,14.85,14.97,2,0,0,0,0,0,4,1,0,4,0,0,0,0,12,2,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,15,0,0,3,0,0,2
scene_39,14.97,15.02,2,0,0,0,0,0,4,1,0,4,0,0,0,0,11,2,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,12,0,0,3,0,0,2
scene_40,15.02,15.06,2,0,0,0,0,0,3,1,0,4,0,0,0,0,9,2,0,6,0,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,3,0,0,2
scene_41,15.06,15.16,2,0,0,0,0,0,3,1,0,4,0,0,0,0,9,2,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_42,15.16,15.392,2,0,0,0,0,0,3,1,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_43,15.392,15.493,1,0,0,0,0,0,3,1,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_44,15.493,16.6,1,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_45,16.6,16.832,1,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_46,16.832,17.5,1,0,0,0,0,0,2,2,0,4,0,0,0,0,7,2,0,5,1,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,4,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_47,17.5,17.667,2,0,0,0,0,0,2,2,0,4,0,0,0,0,7,2,0,5,1,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,4,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_48,17.667,18.371,1,0,0,0,0,0,2,2,0,4,0,0,0,0,7,2,0,5,1,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,4,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_49,18.371,18.64,1,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_50,18.64,18.66,1,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_51,18.66,18.974,1,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_52,18.974,20.0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,9,2,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_53,20.0,20.088,0,0,1,0,0,0,3,2,0,4,0,0,0,0,9,2,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,2
scene_54,20.088,20.1,0,0,1,0,0,0,3,2,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_55,20.1,20.71,1,0,1,0,0,0,3,2,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_56,20.71,21.01,1,0,1,0,0,0,4,2,0,4,0,0,0,0,9,2,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_57,21.01,21.03,1,0,1,0,0,0,4,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_58,21.03,21.48,1,0,1,0,0,0,4,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_59,21.48,21.592,1,0,0,0,0,0,4,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_60,21.592,21.74,0,0,0,0,0,0,4,2,0,4,0,0,0,0,9,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,3
scene_61,21.74,21.757,0,0,0,0,0,0,3,2,0,4,0,0,0,0,7,2,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,3
scene_62,21.757,21.89,0,0,0,0,0,0,4,2,0,4,0,0,0,0,8,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,4
scene_63,21.89,22.465,1,0,0,0,0,0,4,2,0,4,0,0,0,0,8,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,4
scene_64,22.465,22.62,1,1,0,0,0,0,4,2,0,4,0,0,0,0,8,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,4
scene_65,22.62,23.05,2,1,0,0,0,0,4,2,0,4,0,0,0,0,8,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,4
scene_66,23.05,23.11,2,1,0,0,0,0,3,2,0,4,0,0,0,0,7,2,0,5,1,0,0,2,0,0,0,0,0,0,0,3,0,1,6,0,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,3
scene_67,23.11,23.276,2,1,0,0,0,0,3,1,0,4,0,0,0,0,7,1,0,5,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,1
scene_68,23.276,23.387,2,1,0,0,0,0,3,1,0,4,0,0,0,0,7,1,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1
scene_69,23.387,23.93,2,1,0,0,0,0,3,0,0,4,0,0,0,0,7,1,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
scene_70,23.93,24.128,2,1,0,0,0,0,3,0,0,4,0,0,0,0,6,1,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
scene_71,24.128,24.191,1,1,0,0,0,0,3,0,0,4,0,0,0,0,6,1,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
scene_72,24.191,24.46,0,1,0,0,0,0,3,0,0,4,0,0,0,0,6,1,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
scene_73,24.46,24.47,0,1,0,0,0,0,3,0,0,4,0,0,0,0,6,2,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
scene_74,24.47,24.49,0,1,0,0,0,0,3,0,0,4,0,0,0,0,6,2,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
scene_75,24.49,24.69,0,1,0,0,0,0,3,0,0,4,0,0,0,0,6,2,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
scene_76,24.69,24.691,1,1,0,0,0,0,3,0,0,4,0,0,0,0,6,2,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
scene_77,24.691,24.76,1,1,0,0,0,0,3,0,0,4,0,0,0,0,6,2,0,4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
scene_78,24.76,24.93,1,1,0,0,0,0,3,0,0,4,0,0,0,0,7,2,0,4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1
scene_79,24.93,25.073,2,1,0,0,0,0,3,0,0,4,0,0,0,0,7,2,0,4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1
scene_80,25.073,25.145,2,1,0,0,0,0,3,0,0,4,0,0,0,0,7,3,0,4,1,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3
scene_81,25.145,25.19,2,1,0,0,0,0,4,0,0,4,0,0,0,0,10,3,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,5
scene_82,25.19,25.271,2,1,1,0,0,0,4,0,0,4,0,0,0,0,10,3,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,5
scene_83,25.271,25.44,1,1,1,0,0,0,4,0,0,4,0,0,0,0,10,3,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,5
scene_84,25.44,25.468,1,1,1,0,0,0,4,0,0,4,0,0,0,0,10,3,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,5
scene_85,25.468,25.729,1,1,1,0,0,0,4,0,0,4,0,0,0,0,10,3,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,5
scene_86,25.729,25.753,1,1,1,0,0,0,4,0,0,4,0,0,0,0,10,1,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,1
scene_87,25.753,25.8,1,1,1,0,0,0,4,0,0,4,0,0,0,0,10,2,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2
scene_88,25.8,25.93,1,0,1,0,0,0,4,0,0,4,0,0,0,0,10,2,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2
scene_89,25.93,26.07,2,0,1,0,0,0,4,0,0,4,0,0,0,0,10,2,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2
scene_90,26.07,26.098,2,0,1,0,0,0,4,0,0,4,0,0,0,0,11,2,0,6,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,2
scene_91,26.098,26.478,2,0,1,0,0,0,4,0,0,4,0,0,0,0,11,2,0,5,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2
scene_92,26.478,26.51,2,0,1,0,0,0,4,0,0,4,0,0,0,0,11,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2
scene_93,26.51,26.52,2,0,1,0,0,0,4,0,0,4,0,0,0,0,10,2,0,5,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2
scene_94,26.52,26.54,2,0,1,0,0,0,4,0,0,4,0,0,0,0,10,2,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2
scene_95,26.54,26.548,2,0,1,0,0,0,4,0,0,4,0,0,0,0,10,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_96,26.548,26.771,2,0,1,0,0,0,4,0,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_97,26.771,26.833,2,0,0,0,0,0,4,0,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_98,26.833,27.362,1,0,0,0,0,0,4,0,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_99,27.362,27.739,1,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_100,27.739,27.91,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_101,27.91,29.426,1,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_102,29.426,29.722,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,1,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_103,29.722,30.288,0,0,0,0,0,0,3,1,0,4,0,0,0,0,8,1,0,2,2,0,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2
scene_104,30.288,30.444,0,0,0,0,0,0,4,1,0,4,0,0,0,0,8,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_105,30.444,30.472,0,0,0,0,0,0,4,1,0,4,0,0,0,0,8,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_106,30.472,30.641,0,0,0,0,0,0,4,2,0,4,0,0,0,0,8,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_107,30.641,31.39,0,0,0,0,0,0,4,3,0,4,0,0,0,0,8,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_108,31.39,31.405,0,0,0,0,0,0,3,3,0,4,0,0,0,0,6,1,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,3,6,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,1
scene_109,31.405,31.619,0,0,0,0,0,0,4,3,0,4,0,0,0,0,7,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,1
scene_110,31.619,32.122,0,0,0,0,0,0,4,3,0,4,0,0,0,0,8,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,1
scene_111,32.122,32.307,0,0,0,0,0,0,4,2,0,4,0,0,0,0,8,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,1
scene_112,32.307,33.08,0,0,0,0,0,0,4,2,0,4,0,0,0,0,8,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,1
scene_113,33.08,33.128,1,0,0,0,0,0,4,2,0,4,0,0,0,0,8,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,1
scene_114,33.128,33.232,1,0,0,0,0,0,4,2,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,1,6,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_115,33.232,33.256,1,0,0,0,0,0,4,3,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_116,33.256,34.15,2,0,0,0,0,0,4,3,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_117,34.15,34.245,2,0,0,1,0,0,4,3,0,4,0,0,0,0,9,1,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,1
scene_118,34.245,34.28,2,0,0,1,0,0,4,3,0,4,0,0,0,0,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,1,0,0,1
scene_119,34.28,34.4,3,0,0,1,0,0,4,3,0,4,0,0,0,0,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,1,0,0,1
scene_120,34.4,35.032,3,0,0,1,0,0,4,3,0,4,0,0,0,0,9,1,0,4,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,3,0,0,1
scene_121,35.032,35.305,3,0,0,1,0,0,4,3,0,4,0,0,0,0,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,1,0,0,1
scene_122,35.305,35.686,3,0,0,2,0,0,4,3,0,4,0,0,0,0,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,6,0,3,6,0,0,9,0,0,0,0,0,0,0,10,0,0,1,0,0,1
